date,symbol,series,prev close,open,high,low,last,close,vwap,volume,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,close_14_ema_x,close_14_ema_y,Text_Dominant_Topic,Text_Perc_Contribution,TWT_Dominant_Topic,TWT_Perc_Contribution
05/12/19,SBIN,EQ,341.85,343,344.6,335.15,336,336.2,338.88,30429507,230,0,0,1,0,0,678,55,0.079,9.91,1.011,2.8943,333.6876575,333.6876575,3,0.4043,4,0.8791
06/12/19,SBIN,EQ,336.2,336.7,337.65,318,318.2,320,325.07,47027528,0,0,0,0,0,0,679,435,0.838,24.028,5.135,10.8948,331.8626365,331.8626365,0,0,4,0.6583
09/12/19,SBIN,EQ,320,318.95,327.65,314.75,317.05,316.7,320.65,52435239,231,1,0,1.797,0.203,0.4215,680,45,0.084,8.048,1.869,3.9637,329.8409516,329.8409516,4,0.4509,4,0.6901
10/12/19,SBIN,EQ,316.7,317.2,322.65,312.25,313.2,313.4,317.56,52155809,232,0,0.124,0.876,0,-0.4767,681,105,0.538,12.548,1.914,3.8798,327.6488248,327.6488248,4,0.4567,4,0.5605
11/12/19,SBIN,EQ,313.4,311.2,315.75,308,311.75,312.8,312.23,52557951,0,0,0,0,0,0,682,190,0.682,17.987,1.332,3.007,325.6689815,325.6689815,0,0,4,0.7067
12/12/19,SBIN,EQ,312.8,314,322.95,313.55,321.45,321.85,317.89,37804216,0,0,0,0,0,0,683,15,0.176,5.22,0.604,2.2427,325.1597839,325.1597839,0,0,4,0.6495
13/12/19,SBIN,EQ,321.85,325.2,333.45,325,333.15,332.55,329.84,40955226,0,0,0,0,0,0,684,21,0.052,6.199,0.748,3.5082,326.1451461,326.1451461,0,0,4,0.612
16/12/19,SBIN,EQ,332.55,335.95,337.25,330.8,332.3,331.85,333.33,35027613,233,0,0,1,0,0,685,15,1.009,4.721,0.271,0.2804,326.9057933,326.9057933,4,0.3228,4,0.8011
17/12/19,SBIN,EQ,331.85,333.25,335.75,330.65,333.55,332.9,333.79,26734601,234,0,0,0.833,0.167,0.4939,686,15,0.115,5.667,0.218,0.5108,327.7050208,327.7050208,4,0.9279,4,0.8858
18/12/19,SBIN,EQ,332.9,335,335.55,325.8,327.2,326.95,328.8,26449075,0,0,0,0,0,0,687,10,0.195,3.673,1.131,0.9372,327.6043514,327.6043514,0,0,4,0.5039
19/12/19,SBIN,EQ,326.95,327.35,329.6,324.5,328.3,328.15,327.19,27516289,0,0,0,0,0,0,688,45,0.012,8.258,1.731,4.9649,327.6771045,327.6771045,0,0,4,0.7124
20/12/19,SBIN,EQ,328.15,330.35,339.5,330.35,337.25,337.85,336.38,51839714,0,0,0,0,0,0,689,325,0.364,22.474,3.162,9.0408,329.0334906,329.0334906,0,0,4,0.6753
23/12/19,SBIN,EQ,337.85,335.7,338.85,330.35,332.4,332.4,334.27,30150335,0,0,0,0,0,0,690,3,0.068,2.677,0.255,0.7385,329.4823585,329.4823585,0,0,4,0.4377
24/12/19,SBIN,EQ,332.4,333.2,334.2,329.2,331.95,331.45,331.35,21747782,0,0,0,0,0,0,691,15,0,5.458,0.542,2.5478,329.7447107,329.7447107,0,0,4,0.7139
26/12/19,SBIN,EQ,331.45,333,333.45,328.1,330.2,329.85,330.09,24616942,0,0,0,0,0,0,692,21,0.296,5.793,0.911,2.2563,329.7587493,329.7587493,0,0,4,0.8348
27/12/19,SBIN,EQ,329.85,333.4,338.35,333,337.2,337.25,336.68,33477173,0,0,0,0,0,0,693,36,0.582,7.798,0.621,2.7284,330.7575827,330.7575827,0,0,4,0.7457
30/12/19,SBIN,EQ,337.25,337.75,337.85,332.5,334.45,334.4,334.47,22775554,0,0,0,0,0,0,694,0,0.024,0.815,0.161,0.903,331.2432384,331.2432384,0,0,4,0.7927
31/12/19,SBIN,EQ,334.4,334.4,336.35,332.55,333.8,333.75,334.36,23801635,0,0,0,0,0,0,695,3,0.272,2.349,0.379,0.823,331.5774732,331.5774732,0,0,4,0.8421
01/01/20,SBIN,EQ,333.75,334.7,335.95,332.15,335,334.45,334.03,17379320,235,0,0.087,0.836,0.077,-0.0772,696,3,0.054,2.657,0.289,1.4813,331.9604768,331.9604768,4,0.7585,4,0.8374
02/01/20,SBIN,EQ,334.45,334.5,339.85,333.35,338.8,339.3,336.81,20324236,236,1,0,1.827,0.173,0.5574,697,0,0.018,0.845,0.137,0.9918,332.9390799,332.9390799,4,0.6568,4,0.6864
03/01/20,SBIN,EQ,339.3,337.95,337.95,332,334,333.7,335.08,21853208,0,0,0,0,0,0,698,1,0.008,1.809,0.182,1.6082,333.0405359,333.0405359,0,0,4,0.7314
06/01/20,SBIN,EQ,333.7,331.7,331.7,317.7,318.4,319,322.03,35645325,237,0,0,1,0,0,699,6,0.025,3.859,0.116,0.9684,331.1684645,331.1684645,7,0.5436,4,0.7614
07/01/20,SBIN,EQ,319,324.45,327,315.4,317.9,318.4,320.38,50966826,0,0,0,0,0,0,700,45,0.068,8.781,1.151,3.0777,329.4660025,329.4660025,0,0,4,0.7185
08/01/20,SBIN,EQ,318.4,312.1,321.5,311,319.35,319.8,315.88,44527485,0,0,0,0,0,0,701,66,0.344,9.837,1.819,4.9322,328.1772022,328.1772022,0,0,4,0.7884
09/01/20,SBIN,EQ,319.8,326.9,331.4,325,330.1,330.2,328.58,40348407,238,0,0.05,0.897,0.053,0.0258,702,10,0.041,3.94,1.019,3.0384,328.4469086,328.4469086,4,0.7199,4,0.599
10/01/20,SBIN,EQ,330.2,331,337.95,328.1,332.45,332.25,333.63,42377838,0,0,0,0,0,0,703,6,0.313,2.731,0.956,2.3712,328.9539874,328.9539874,0,0,4,0.6757
13/01/20,SBIN,EQ,332.25,334,335.45,329.05,330.6,330.75,331.73,23615129,0,0,0,0,0,0,704,3,0.1,2.537,0.364,1.4359,329.1934558,329.1934558,0,0,4,0.5344
14/01/20,SBIN,EQ,330.75,329.8,331.7,326.5,328.1,328,328.53,26296117,0,0,0,0,0,0,705,1,0,1.778,0.222,1.273,329.0343283,329.0343283,0,0,4,0.5281
15/01/20,SBIN,EQ,328,329,329.2,322.35,324,324.25,324.3,32625740,0,0,0,0,0,0,706,3,0.053,2.701,0.246,1.1354,328.3964179,328.3964179,0,0,4,0.6661
16/01/20,SBIN,EQ,324.25,324,326.9,322.35,323.1,323.3,324.48,26653623,0,0,0,0,0,0,707,78,0.202,10.942,1.856,3.3738,327.7168955,327.7168955,0,0,4,0.6863
17/01/20,SBIN,EQ,323.3,313,323.5,310.1,318,318,317.9,58396326,0,0,0,0,0,0,708,78,0.932,10.943,1.123,2.4078,326.4213094,326.4213094,0,0,4,0.7358
20/01/20,SBIN,EQ,318,321,321.45,313.4,314,314,315.92,30682902,0,0,0,0,0,0,709,3,0.019,2.774,0.208,1.347,324.7651348,324.7651348,0,0,0,0.558
21/01/20,SBIN,EQ,314,313.8,316.95,312,313.9,313.7,314.33,30591772,0,0,0,0,0,0,710,10,0.524,4.241,0.235,0.472,323.2897835,323.2897835,0,0,4,0.761
22/01/20,SBIN,EQ,313.7,317,317,313.7,315.65,316.15,315.3,24994911,239,0,0,0.855,0.145,0.5267,711,36,0.148,7.753,1.098,2.8609,322.3378124,322.3378124,4,0.7108,4,0.7357
23/01/20,SBIN,EQ,316.15,316,324.8,314.15,323.15,323.2,320.25,33293610,0,0,0,0,0,0,712,78,1.013,10.49,1.497,4.0996,322.4527707,322.4527707,0,0,4,0.5624
24/01/20,SBIN,EQ,323.2,323.5,327.3,321.15,324.3,324.05,325.15,22706879,0,0,0,0,0,0,713,6,0.038,3.582,0.38,1.737,322.6657346,322.6657346,0,0,4,0.7977
27/01/20,SBIN,EQ,324.05,320.9,322,315.8,316.4,316.2,318.82,23309355,0,0,0,0,0,0,714,55,0.682,9.391,0.928,2.7585,321.8036367,321.8036367,0,0,4,0.474
28/01/20,SBIN,EQ,316.2,317.95,320,311.05,316.4,315.1,316.67,26488426,0,0,0,0,0,0,715,10,0.22,3.294,1.486,2.9927,320.9098185,320.9098185,0,0,4,0.5284
29/01/20,SBIN,EQ,315.1,317.85,319.7,315.55,316.95,316.45,317.75,23914114,0,0,0,0,0,0,716,6,0.069,3.281,0.65,1.6739,320.315176,320.315176,0,0,4,0.6345
30/01/20,SBIN,EQ,316.45,316.75,316.75,305.65,310,310.7,311.18,35802330,0,0,0,0,0,0,717,10,0.074,4.205,0.721,3.304,319.0331525,319.0331525,0,0,4,0.6245
31/01/20,SBIN,EQ,310.7,313.7,321.7,308.6,318.1,318.45,316.25,92656638,240,3,0.383,2.422,0.195,-0.0363,718,561,1.809,28.956,3.237,6.7239,318.9553989,318.9553989,13,0.7786,4,0.7981
01/02/20,SBIN,EQ,318.45,317.95,322.65,296.3,302.8,302.6,313.18,61841736,0,0,0,0,0,0,719,91,0.431,11.497,2.072,5.3631,316.774679,316.774679,0,0,4,0.5323
03/02/20,SBIN,EQ,302.6,303,306.85,295.35,298.5,298.1,300.62,56060158,0,0,0,0,0,0,720,21,0.222,5.756,1.022,2.3894,314.2847218,314.2847218,0,0,4,0.6546
04/02/20,SBIN,EQ,298.1,302.9,307.55,297.1,305.9,306.25,303.37,51141567,0,0,0,0,0,0,721,21,0.093,5.887,1.02,3.1392,313.2134256,313.2134256,0,0,4,0.426
05/02/20,SBIN,EQ,306.25,306.9,313.65,304.6,311,311,309.09,35014841,0,0,0,0,0,0,722,28,0.113,7.558,0.329,1.5903,312.9183022,312.9183022,0,0,0,0.4195
06/02/20,SBIN,EQ,311,311.2,323.5,310.1,321.05,321.95,318.1,57757656,241,0,0,0.894,0.106,0.3818,723,78,0.303,11.171,1.528,5.8306,314.1225285,314.1225285,4,0.4876,4,0.5067
07/02/20,SBIN,EQ,321.95,321.5,325,318.4,319.8,320.55,322,37126803,0,0,0,0,0,0,724,10,0.2,4.12,0.68,3.364,314.9795247,314.9795247,0,0,4,0.6759
10/02/20,SBIN,EQ,320.55,319.8,322.8,316.5,318.5,318.5,318.8,24816396,0,0,0,0,0,0,725,3,0.025,2.795,0.18,0.7477,315.4489214,315.4489214,0,0,4,0.8065
11/02/20,SBIN,EQ,318.5,321.05,325.8,321.05,324.5,324.35,323.44,30188757,0,0,0,0,0,0,726,6,0,3.67,0.33,1.958,316.6357319,316.6357319,0,0,4,0.6331
12/02/20,SBIN,EQ,324.35,329.9,329.9,319.25,320.4,320.2,323.8,38930849,0,0,0,0,0,0,727,6,0.128,3.573,0.299,1.4713,317.1109677,317.1109677,0,0,4,0.6846
13/02/20,SBIN,EQ,320.2,322,330.95,322,327.5,327.45,327.78,62516057,0,0,0,0,0,0,728,120,0.635,13.859,1.506,4.8991,318.4895053,318.4895053,0,0,4,0.6433
14/02/20,SBIN,EQ,327.45,328.1,331.9,318.55,319.9,319.4,324.61,48205947,0,0,0,0,0,0,729,21,0.051,5.87,1.079,3.0694,318.6109046,318.6109046,0,0,4,0.5158
17/02/20,SBIN,EQ,319.4,320.95,321.15,311.65,314.7,314.2,314.88,36950692,0,0,0,0,0,0,730,45,0.075,9.002,0.923,3.2244,318.022784,318.022784,0,0,4,0.4882
18/02/20,SBIN,EQ,314.2,315.4,319.2,309.4,318.05,317.55,313.46,38588583,242,0,0,0.962,0.038,0.0258,731,21,0.081,6.228,0.69,2.7042,317.9597461,317.9597461,4,0.3831,4,0.5205
19/02/20,SBIN,EQ,317.55,322.3,324,317.25,320.2,320.35,320.2,39846727,243,0,0,0.861,0.139,0.4019,732,15,0.031,4.898,1.07,3.4007,318.2784466,318.2784466,3,0.4261,4,0.5289
20/02/20,SBIN,EQ,320.35,319.35,329.2,318.75,327.9,327.65,325.2,40150409,0,0,0,0,0,0,733,78,0.963,10.191,1.846,4.6992,319.5279871,319.5279871,0,0,4,0.5658
24/02/20,SBIN,EQ,327.65,325.75,331.3,321.85,322.8,322.95,326.73,45273936,244,0,0,1,0,0,734,28,0.211,7.411,0.379,0.9841,319.9842555,319.9842555,4,0.6846,4,0.5412
25/02/20,SBIN,EQ,322.95,325.9,328.15,322.2,327.75,326.8,325.65,39050709,0,0,0,0,0,0,735,28,0,7.138,0.862,2.2371,320.8930214,320.8930214,0,0,4,0.5903
26/02/20,SBIN,EQ,326.8,324.85,330.8,324.2,328.15,328.2,327.58,43915281,0,0,0,0,0,0,736,78,0.312,11.745,0.942,1.7994,321.8672852,321.8672852,0,0,4,0.767
27/02/20,SBIN,EQ,328.2,328,330,318,321.65,321.95,322.89,47010040,0,0,0,0,0,0,737,21,0.1,5.506,1.393,2.4122,321.8783139,321.8783139,0,0,4,0.7055
28/02/20,SBIN,EQ,321.95,312,314.65,301.1,304.6,303,308.09,59705346,0,0,0,0,0,0,738,105,0.631,13.251,1.118,3.2158,319.3612053,319.3612053,0,0,4,0.7495
02/03/20,SBIN,EQ,303,311,312,284.05,287.6,287.4,300.12,66711413,0,0,0,0,0,0,739,136,1.681,13.844,1.476,2.7599,315.0997113,315.0997113,0,0,4,0.7891
03/03/20,SBIN,EQ,287.4,293,294.4,285.3,290.5,289.85,289.46,61949382,0,0,0,0,0,0,740,66,0.352,11.365,0.283,0.3784,311.7330831,311.7330831,0,0,4,0.7705
04/03/20,SBIN,EQ,289.85,291.8,293,275.1,284.95,285.3,283.13,73675736,0,0,0,0,0,0,741,66,0.858,9.868,1.274,3.3065,308.208672,308.208672,0,0,4,0.7889
05/03/20,SBIN,EQ,285.3,290.9,298.4,270,287.55,288.5,286.17,149245973,0,0,0,0,0,0,742,1081,1.799,37.964,7.239,15.668,305.5808491,305.5808491,0,0,4,0.8452
06/03/20,SBIN,EQ,288.5,268,274.4,253.95,269.8,270.5,268.89,106043172,245,3,0,2.166,0.834,1.6693,743,190,1.567,15.565,2.868,6.4238,300.9034026,300.9034026,4,0.4947,4,0.7759
09/03/20,SBIN,EQ,270.5,260.05,262.75,251.15,252.3,253.45,256.54,101294751,0,0,0,0,0,0,744,21,0.04,5.515,1.444,3.3927,294.5762822,294.5762822,0,0,4,0.4069
11/03/20,SBIN,EQ,253.45,253,258.5,243.1,244.25,245.1,250.69,90847179,0,0,0,0,0,0,745,171,0.736,16.861,1.405,6.3133,287.9794446,287.9794446,0,0,4,0.5641
12/03/20,SBIN,EQ,245.1,231.9,231.9,208.6,215.4,212.6,220.65,99770256,246,0,0.104,0.755,0.142,0.2023,746,45,0.916,8.084,0.999,2.4353,277.928852,277.928852,4,0.7023,4,0.8276
13/03/20,SBIN,EQ,212.6,200,248.8,184.65,244.25,242,226.87,155703140,247,0,0,0.775,0.225,0.9022,747,136,0.317,14.984,1.698,3.1467,273.1383384,273.1383384,4,0.5803,4,0.6625
16/03/20,SBIN,EQ,242,227.9,231.4,220.6,223.35,223.35,225.85,75584607,248,0,0.136,0.864,0,-0.296,748,15,0.345,5.218,0.436,1.4916,266.4998933,266.4998933,4,0.3774,4,0.7703
17/03/20,SBIN,EQ,223.35,227.2,229.9,212.05,213.9,215.15,223.23,65414721,0,0,0,0,0,0,749,15,0.41,5.17,0.42,1.3535,259.6532408,259.6532408,0,0,4,0.7001
18/03/20,SBIN,EQ,215.15,221,223.15,200.1,215.75,215.2,209.42,101405421,0,0,0,0,0,0,750,21,0.358,6.095,0.547,2.1769,253.726142,253.726142,0,0,4,0.716
19/03/20,SBIN,EQ,215.2,202.95,219.75,198.15,203.45,203.65,207.44,93535977,0,0,0,0,0,0,751,153,1.234,15.615,1.15,1.9734,247.0493231,247.0493231,0,0,4,0.675
20/03/20,SBIN,EQ,203.65,205.55,215.7,200,208.85,209.85,208.91,77393021,0,0,0,0,0,0,752,0,0.014,0.881,0.105,0.9918,242.0894134,242.0894134,0,0,4,0.7562
23/03/20,SBIN,EQ,209.85,190,199.5,180.25,181.95,181.6,186.66,61751758,0,0,0,0,0,0,753,36,0.204,8.593,0.204,0.1159,234.0241582,234.0241582,0,0,4,0.8613
24/03/20,SBIN,EQ,181.6,190.95,191.95,173.55,185.4,183.2,183.93,67492010,249,0,0.141,0.703,0.157,0.0772,754,28,0.022,7.34,0.638,2.4468,227.2476038,227.2476038,4,0.7286,4,0.7097
25/03/20,SBIN,EQ,183.2,178,195.25,176.45,190.6,189.9,185.5,71568237,0,0,0,0,0,0,755,36,0.294,7.718,0.987,2.088,222.2679233,222.2679233,0,0,4,0.8252
26/03/20,SBIN,EQ,189.9,191.55,201,185.1,193.25,192.75,193.7,107260674,0,0,0,0,0,0,756,1,0.019,1.705,0.277,1.721,218.3322002,218.3322002,0,0,4,0.7874
27/03/20,SBIN,EQ,192.75,202,211.9,195,195.15,195.95,202.07,114746995,0,0,0,0,0,0,757,10,0.494,3.849,0.657,2.1198,215.3479068,215.3479068,0,0,4,0.8412
30/03/20,SBIN,EQ,195.95,190,195,186.25,186.8,186.9,190.76,60083237,250,1,0.121,1.794,0.085,0.3409,758,6,0.355,3.483,0.163,0.9116,211.5548526,211.5548526,4,0.4949,4,0.7885
31/03/20,SBIN,EQ,186.9,192,198.5,188.05,196,196.85,193.17,59543906,0,0,0,0,0,0,759,36,0.215,7.867,0.918,1.199,209.5942056,209.5942056,0,0,4,0.8304
01/04/20,SBIN,EQ,196.85,194,194.5,185.25,187,186.55,188.22,52954482,0,0,0,0,0,0,760,6,0.266,3.183,0.553,2.2611,206.5216448,206.5216448,0,0,4,0.8097
03/04/20,SBIN,EQ,186.55,187.55,188.2,175,176,175.5,178.56,64455937,0,0,0,0,0,0,761,1,0.107,1.666,0.228,0.878,202.3854255,202.3854255,0,0,4,0.652
07/04/20,SBIN,EQ,175.5,184.4,187.3,177.6,185.75,186.4,182.25,72133717,0,0,0,0,0,0,762,55,0.652,9.199,1.148,2.2273,200.2540355,200.2540355,0,0,4,0.8076
08/04/20,SBIN,EQ,186.4,182.9,194.4,180.45,182.8,183,186.6,80436673,251,0,0,0.846,0.154,0.4767,763,28,0.244,6.474,1.283,3.5154,197.9534974,197.9534974,4,0.558,4,0.8085
09/04/20,SBIN,EQ,183,188,190,183.6,187.55,187.75,187.2,62417301,0,0,0,0,0,0,764,21,0.333,6.443,0.223,1.4274,196.5930311,196.5930311,0,0,4,0.781
13/04/20,SBIN,EQ,187.75,186.8,188.7,183.1,184.05,183.5,184.91,51847574,0,0,0,0,0,0,765,45,0.207,9.468,0.325,0.347,194.8472936,194.8472936,0,0,4,0.7932
15/04/20,SBIN,EQ,183.5,187,191.95,180.15,183,182.35,186.79,72190294,0,0,0,0,0,0,766,153,0.464,15.826,1.709,4.8577,193.1809878,193.1809878,0,0,4,0.7762
16/04/20,SBIN,EQ,182.35,182,189.9,180.25,189.1,188.5,185.39,61165997,0,0,0,0,0,0,767,28,0.395,7.087,0.519,1.2056,192.5568561,192.5568561,0,0,4,0.8455
17/04/20,SBIN,EQ,188.5,196,198,186.3,192.9,193.25,191.2,89858053,0,0,0,0,0,0,768,6,0.179,3.457,0.364,1.1467,192.6492753,192.6492753,0,0,4,0.8354
20/04/20,SBIN,EQ,193.25,194,197.35,190.05,192.1,192.5,193.79,81961666,0,0,0,0,0,0,769,91,0.278,12.109,1.613,3.391,192.6293719,192.6293719,0,0,4,0.8333
21/04/20,SBIN,EQ,192.5,188,188.2,183,185,184.75,185.45,53043573,0,0,0,0,0,0,770,15,0.598,4.534,0.867,0.5117,191.578789,191.578789,0,0,4,0.5935
22/04/20,SBIN,EQ,184.75,185.5,189.5,181.35,187.85,188.7,185.69,61503792,0,0,0,0,0,0,771,15,0.157,5.39,0.453,1.7826,191.1949504,191.1949504,0,0,4,0.7938
23/04/20,SBIN,EQ,188.7,187.75,189.9,185.15,186.2,186.7,187.59,50957437,0,0,0,0,0,0,772,15,0,5.346,0.654,2.2723,190.5956237,190.5956237,0,0,4,0.7943
24/04/20,SBIN,EQ,186.7,184,184,179,180.15,179.75,181.25,65146846,252,0,0.106,0.825,0.07,-0.34,773,78,1.397,10.405,1.198,0.9008,189.1495406,189.1495406,4,0.5419,4,0.8178
27/04/20,SBIN,EQ,179.75,183.5,183.5,180.5,181,180.9,181.89,43003001,0,0,0,0,0,0,774,91,0.639,12.212,1.149,1.3827,188.0496018,188.0496018,0,0,4,0.7743
28/04/20,SBIN,EQ,180.9,182,185.35,181.2,184.5,184.3,183.38,49590249,0,0,0,0,0,0,775,10,0.176,4.318,0.505,0.678,187.5496549,187.5496549,0,0,4,0.8264
29/04/20,SBIN,EQ,184.3,185,191.8,183.5,189.55,190.1,187.61,57470639,0,0,0,0,0,0,776,28,0.236,6.415,1.349,2.4974,187.8897009,187.8897009,0,0,4,0.8112
30/04/20,SBIN,EQ,190.1,193.5,195.9,189.7,190.2,190.5,193.16,63069460,0,0,0,0,0,0,777,105,1.029,12.645,1.327,3.1379,188.2377408,188.2377408,0,0,4,0.7447
04/05/20,SBIN,EQ,190.5,182.45,183.5,178,179.3,178.85,179.95,58122608,0,0,0,0,0,0,778,15,0.533,5.061,0.406,0.0334,186.986042,186.986042,0,0,4,0.8447
05/05/20,SBIN,EQ,178.85,181,181.25,168.8,171.4,170.4,174.56,91050629,0,0,0,0,0,0,779,1326,3.817,43.866,4.315,3.2354,184.7745698,184.7745698,0,0,4,0.8034
06/05/20,SBIN,EQ,170.4,171.15,173.3,166.55,171.95,171.1,170.24,73156881,0,0,0,0,0,0,780,136,0.193,14.642,2.166,6.3788,182.9512938,182.9512938,0,0,4,0.8162
07/05/20,SBIN,EQ,171.1,170.85,172.55,168.8,170.95,170.75,170.58,42944139,0,0,0,0,0,0,781,120,1.504,12.82,1.674,2.3893,181.3244546,181.3244546,0,0,4,0.8184
08/05/20,SBIN,EQ,170.75,172.45,173.8,166.1,166.9,166.65,169.16,55935527,0,0,0,0,0,0,782,171,0.756,16.537,1.71,1.6005,179.3678607,179.3678607,0,0,4,0.8642
11/05/20,SBIN,EQ,166.65,167.95,168.9,165,165.25,165.45,166.54,54594499,0,0,0,0,0,0,783,1485,2.46,45.836,6.703,10.8174,177.5121459,177.5121459,0,0,4,0.7079
12/05/20,SBIN,EQ,165.45,164.2,168.5,160.85,167.1,166.9,163.7,70752913,0,0,0,0,0,0,784,595,1.909,28.57,4.521,8.1433,176.0971931,176.0971931,0,0,4,0.5428
13/05/20,SBIN,EQ,166.9,178.55,178.55,170.5,174.5,174.1,174.09,81721884,0,0,0,0,0,0,785,45,0.389,8.661,0.949,3.7654,175.8309007,175.8309007,0,0,4,0.6064
14/05/20,SBIN,EQ,174.1,170.95,171.75,167.5,168.3,167.95,169.36,48137099,0,0,0,0,0,0,786,253,0.819,19.15,3.03,5.7018,174.7801139,174.7801139,0,0,0,0.4954
15/05/20,SBIN,EQ,167.95,167.95,168.25,164.7,166.45,166.4,166.17,35498484,0,0,0,0,0,0,787,28,0.449,6.201,1.35,3.1045,173.6627654,173.6627654,0,0,4,0.4418
18/05/20,SBIN,EQ,166.4,166.4,166.4,155,155.45,155.3,157.74,77350889,0,0,0,0,0,0,788,465,1.23,26.704,3.068,6.0706,171.2143967,171.2143967,0,0,4,0.7837
19/05/20,SBIN,EQ,155.3,157.5,157.85,152.4,153.05,152.8,154.9,71522983,0,0,0,0,0,0,789,105,1.13,11.43,2.438,4.5843,168.7591438,168.7591438,0,0,4,0.5776
20/05/20,SBIN,EQ,152.8,153,155.25,151.15,153.6,153.4,152.99,66178068,0,0,0,0,0,0,790,66,1.012,9.531,1.458,1.1289,166.711258,166.711258,0,0,4,0.8283
21/05/20,SBIN,EQ,153.4,153.65,156.15,151.5,152,151.95,154.02,61150189,0,0,0,0,0,0,791,136,0.779,14.269,1.953,3.3491,164.7430902,164.7430902,0,0,4,0.8326
22/05/20,SBIN,EQ,151.95,152,155.6,149.45,151.1,150.85,151.9,87069955,0,0,0,0,0,0,792,190,0.929,16.513,2.557,3.5252,162.8906782,162.8906782,0,0,4,0.7947
26/05/20,SBIN,EQ,150.85,152.4,153.2,150.2,151.6,151.4,151.82,48281208,0,0,0,0,0,0,793,120,1.897,12.51,1.594,1.3391,161.3585878,161.3585878,0,0,4,0.8108
27/05/20,SBIN,EQ,151.4,151.95,160.8,150.8,158.6,158.6,155.74,88206678,0,0,0,0,0,0,794,351,0.872,22.325,3.802,7.6993,160.9907761,160.9907761,0,0,4,0.8638
28/05/20,SBIN,EQ,158.6,159.45,162.4,156.7,157.9,158.2,159.38,76970390,0,0,0,0,0,0,795,153,0.303,15.817,1.88,6.1911,160.6186726,160.6186726,0,0,4,0.4858
29/05/20,SBIN,EQ,158.2,156.1,161.9,155.2,161.3,161.3,159.32,58368035,0,0,0,0,0,0,796,136,1.02,14.21,1.77,1.0679,160.7095163,160.7095163,0,0,4,0.8474
01/06/20,SBIN,EQ,161.3,164,171.4,163.35,169.9,170.05,168.77,92742124,0,0,0,0,0,0,797,325,0.68,22.69,2.63,5.2193,161.9549141,161.9549141,0,0,4,0.7919
02/06/20,SBIN,EQ,170.05,169.9,171.3,167.2,170.55,170.25,169.27,70422258,0,0,0,0,0,0,798,6,0.138,3.511,0.353,1.5091,163.0609255,163.0609255,0,0,4,0.6668
03/06/20,SBIN,EQ,170.25,172.5,179.9,172,174.65,174.9,176.2,113173574,0,0,0,0,0,0,799,561,1.382,28.988,3.631,6.9933,164.6394688,164.6394688,0,0,4,0.7337
04/06/20,SBIN,EQ,174.9,174.9,177.65,171.5,174.5,174.05,174.31,83495015,0,0,0,0,0,0,800,171,0.759,16.625,1.615,3.5022,165.8942063,165.8942063,0,0,4,0.4948
05/06/20,SBIN,EQ,174.05,176.55,189.8,176,189.25,187.8,182.62,201325176,253,1,0.193,1.598,0.209,-0.0363,801,1953,1.64,55.168,6.194,16.3127,168.8149788,168.8149788,13,0.7277,4,0.6022
08/06/20,SBIN,EQ,187.8,197,197.5,185.8,186.5,186.8,191.97,151750421,0,0,0,0,0,0,802,630,1.062,29.739,5.2,11.713,171.2129816,171.2129816,0,0,0,0.5063
09/06/20,SBIN,EQ,186.8,187.7,191,183.35,183.75,184.45,187.15,96656234,254,3,0,3,0,0,803,66,0.412,10.194,1.393,3.0968,172.9779174,172.9779174,4,0.575,4,0.4749
10/06/20,SBIN,EQ,184.45,184.55,189,183.8,188.8,187.7,186.08,67335901,0,0,0,0,0,0,804,153,1.303,16.154,0.541,1.1054,174.9408617,174.9408617,0,0,4,0.7387
11/06/20,SBIN,EQ,187.7,188,190.4,176.35,177.2,177.15,183.03,91729798,255,0,0,0.816,0.184,0.4019,805,300,0.7,20.699,3.603,6.6613,175.2354135,175.2354135,4,0.5158,4,0.5058
12/06/20,SBIN,EQ,177.15,170,180,169.8,178.85,179.15,174.57,92761694,256,1,0.09,1.566,0.345,-0.469,806,120,0.198,12.881,2.921,6.5133,175.7573584,175.7573584,4,0.7179,4,0.8285
15/06/20,SBIN,EQ,179.15,177.85,177.85,172,173.55,173.7,174.05,63617286,0,0,0,0,0,0,807,153,0.312,14.689,2.998,6.7638,175.4830439,175.4830439,0,0,4,0.5264
16/06/20,SBIN,EQ,173.7,178,178.95,169.4,172.55,172.9,174.16,63929925,0,0,0,0,0,0,808,78,0.367,10.087,2.547,5.3549,175.1386381,175.1386381,0,0,4,0.5013
17/06/20,SBIN,EQ,172.9,171,176.2,169.25,172.8,172.95,173.19,73867145,0,0,0,0,0,0,809,136,1.055,14.284,1.659,2.7511,174.8468197,174.8468197,0,0,4,0.6796
18/06/20,SBIN,EQ,172.95,172.4,180.65,171.1,180,179.65,176.37,58262367,0,0,0,0,0,0,810,91,0.686,11.996,1.319,2.6619,175.4872437,175.4872437,0,0,4,0.6861
19/06/20,SBIN,EQ,179.65,180.3,184.95,179.5,184.25,184.5,182.93,76897890,0,0,0,0,0,0,811,105,0.485,13.109,1.406,2.0171,176.6889445,176.6889445,0,0,4,0.7358
