Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
2018-04-20,RELIANCE,EQ,942.3,938.0,941.85,921.2,930.0,927.9,928.21,3349519
2018-04-23,RELIANCE,EQ,927.9,930.0,944.35,928.5,935.0,936.0,936.28,3508515
2018-04-24,RELIANCE,EQ,936.0,935.8,975.7,935.0,971.6,970.05,959.86,9107264
2018-04-25,RELIANCE,EQ,970.05,973.65,981.8,963.55,972.0,970.5,971.0,6436620
2018-04-26,RELIANCE,EQ,970.5,973.0,988.0,962.25,973.15,975.35,977.14,15588001
2018-04-27,RELIANCE,EQ,975.35,989.8,1011.0,985.5,996.5,996.3,999.97,11666267
2018-04-30,RELIANCE,EQ,996.3,982.0,992.6,960.0,963.5,963.3,969.39,8871802
2018-05-02,RELIANCE,EQ,963.3,967.0,979.2,965.05,974.8,972.7,973.34,6117761
2018-05-03,RELIANCE,EQ,972.7,977.9,977.9,959.25,962.0,961.6,964.27,3947546
2018-05-04,RELIANCE,EQ,961.6,962.85,964.7,950.0,953.6,953.95,954.68,3795692
2018-05-07,RELIANCE,EQ,953.95,958.85,973.25,956.35,971.9,971.0,963.82,3512532
2018-05-08,RELIANCE,EQ,971.0,977.5,982.0,965.2,966.0,967.1,972.41,4934036
2018-05-09,RELIANCE,EQ,967.1,965.9,984.3,962.25,976.2,976.7,973.59,4494423
2018-05-10,RELIANCE,EQ,976.7,980.0,984.6,974.25,979.15,981.15,980.67,4014645
2018-05-11,RELIANCE,EQ,981.15,981.25,991.3,977.75,986.0,989.25,986.84,4011516
2018-05-14,RELIANCE,EQ,989.25,991.95,991.95,976.7,984.95,986.6,984.23,2579561
2018-05-15,RELIANCE,EQ,986.6,983.05,1000.0,976.65,978.55,978.95,988.75,4800923
2018-05-16,RELIANCE,EQ,978.95,974.0,974.0,952.45,954.4,956.15,962.49,8613363
2018-05-17,RELIANCE,EQ,956.15,959.35,960.0,941.5,944.0,945.35,949.68,4733477
2018-05-18,RELIANCE,EQ,945.35,945.6,953.5,932.0,934.5,933.85,941.11,5230037
2018-05-21,RELIANCE,EQ,933.85,930.75,935.7,922.1,934.8,931.35,927.05,6624893
2018-05-22,RELIANCE,EQ,931.35,933.15,934.0,925.0,927.1,926.75,930.25,5170585
2018-05-23,RELIANCE,EQ,926.75,926.0,926.0,909.15,913.8,912.25,917.49,4567562
2018-05-24,RELIANCE,EQ,912.25,914.0,921.0,910.15,917.95,915.85,916.46,5317983
2018-05-25,RELIANCE,EQ,915.85,916.0,923.4,914.45,922.0,920.8,920.3,8129520
2018-05-28,RELIANCE,EQ,920.8,924.9,927.0,918.1,919.95,920.4,922.21,5197835
2018-05-29,RELIANCE,EQ,920.4,921.5,928.0,914.4,916.9,917.45,920.32,8173396
2018-05-30,RELIANCE,EQ,917.45,914.85,923.2,906.6,915.8,916.1,915.8,5991222
2018-05-31,RELIANCE,EQ,916.1,921.0,922.3,914.55,920.3,921.35,921.07,16951801
2018-06-01,RELIANCE,EQ,921.35,920.0,935.75,918.45,928.6,930.55,926.94,8765835
2018-06-04,RELIANCE,EQ,930.55,933.4,944.0,930.55,941.5,940.85,939.73,5600357
2018-06-05,RELIANCE,EQ,940.85,942.8,955.0,941.0,948.9,947.65,949.46,7971524
2018-06-06,RELIANCE,EQ,947.65,947.0,956.0,942.65,954.0,954.4,952.01,4189483
2018-06-07,RELIANCE,EQ,954.4,954.9,976.0,954.45,970.85,971.35,969.3,6857300
2018-06-08,RELIANCE,EQ,971.35,966.35,986.55,960.6,983.1,984.35,974.6,6532599
2018-06-11,RELIANCE,EQ,984.35,987.1,999.95,979.05,980.05,982.65,991.25,6866053
2018-06-12,RELIANCE,EQ,982.65,983.4,1000.0,980.3,999.4,997.15,991.14,7445221
2018-06-13,RELIANCE,EQ,997.15,1000.0,1005.9,989.5,1002.5,1002.5,999.25,5926020
2018-06-14,RELIANCE,EQ,1002.5,997.45,1011.8,987.4,1007.0,1007.95,1001.22,5484867
2018-06-15,RELIANCE,EQ,1007.95,1006.0,1023.5,999.25,1012.45,1014.2,1015.48,11294702
2018-06-18,RELIANCE,EQ,1014.2,1008.8,1020.45,1007.0,1014.1,1015.55,1014.97,5652374
2018-06-19,RELIANCE,EQ,1015.55,1013.9,1014.8,993.65,995.6,996.05,1002.7,6346101
2018-06-20,RELIANCE,EQ,996.05,996.0,1022.9,994.85,1019.2,1019.25,1015.65,7193824
2018-06-21,RELIANCE,EQ,1019.25,1023.45,1036.0,1021.3,1031.6,1031.95,1030.56,10509756
2018-06-22,RELIANCE,EQ,1031.95,1028.4,1029.2,1008.45,1011.65,1012.5,1014.6,16169978
2018-06-25,RELIANCE,EQ,1012.5,1011.4,1016.5,1002.3,1005.0,1004.45,1010.49,5197694
2018-06-26,RELIANCE,EQ,1004.45,1006.0,1006.0,975.25,978.3,978.95,986.72,8068585
2018-06-27,RELIANCE,EQ,978.95,978.5,985.4,962.7,963.7,965.85,973.82,8958555
2018-06-28,RELIANCE,EQ,965.85,962.0,968.5,940.3,948.0,944.95,952.67,8581234
2018-06-29,RELIANCE,EQ,944.95,949.1,975.5,949.0,973.2,972.45,967.48,7966401
2018-07-02,RELIANCE,EQ,972.45,972.35,972.35,957.0,960.05,960.6,962.14,6660916
2018-07-03,RELIANCE,EQ,960.6,965.0,978.45,960.35,972.2,971.3,972.1,5067261
2018-07-04,RELIANCE,EQ,971.3,971.8,992.0,971.0,991.0,990.1,982.92,5000724
2018-07-05,RELIANCE,EQ,990.1,997.0,1008.4,958.6,964.65,964.5,988.25,18719353
2018-07-06,RELIANCE,EQ,964.5,964.75,983.0,964.5,977.5,977.55,977.82,9161266
2018-07-09,RELIANCE,EQ,977.55,987.1,1000.0,983.5,996.0,997.1,991.93,5170189
2018-07-10,RELIANCE,EQ,997.1,1002.75,1028.5,1000.0,1027.5,1025.7,1018.86,10444513
2018-07-11,RELIANCE,EQ,1025.7,1025.0,1040.9,1017.85,1040.0,1038.8,1030.85,8665072
2018-07-12,RELIANCE,EQ,1038.8,1044.35,1099.0,1042.6,1080.9,1082.35,1080.29,24109297
2018-07-13,RELIANCE,EQ,1082.35,1080.5,1109.0,1080.0,1101.0,1099.8,1098.67,17967282
2018-07-16,RELIANCE,EQ,1099.8,1099.8,1108.9,1073.05,1078.65,1076.2,1082.43,6595781
2018-07-17,RELIANCE,EQ,1076.2,1078.3,1095.95,1069.6,1094.0,1092.35,1085.22,6469256
2018-07-18,RELIANCE,EQ,1092.35,1098.4,1104.6,1077.3,1093.3,1092.55,1091.64,4682099
2018-07-19,RELIANCE,EQ,1092.55,1093.3,1115.0,1086.35,1114.35,1104.85,1098.53,5433617
2018-07-20,RELIANCE,EQ,1104.85,1113.4,1138.5,1111.9,1127.65,1128.65,1125.34,8018150
2018-07-23,RELIANCE,EQ,1128.65,1129.8,1129.8,1113.1,1120.5,1120.3,1119.33,5842496
2018-07-24,RELIANCE,EQ,1120.3,1122.0,1126.75,1107.4,1111.0,1110.95,1115.46,4469144
2018-07-25,RELIANCE,EQ,1110.95,1110.0,1123.0,1104.2,1112.65,1115.15,1116.21,5949680
2018-07-26,RELIANCE,EQ,1115.15,1110.1,1121.5,1107.8,1112.1,1110.65,1113.9,6424867
2018-07-27,RELIANCE,EQ,1110.65,1119.5,1137.4,1112.15,1128.0,1129.85,1127.43,6679468
2018-07-30,RELIANCE,EQ,1129.85,1130.0,1157.3,1128.0,1152.0,1151.4,1143.36,13872467
2018-07-31,RELIANCE,EQ,1151.4,1151.0,1190.4,1147.15,1184.15,1186.0,1171.82,13875377
2018-08-01,RELIANCE,EQ,1186.0,1190.4,1202.9,1185.4,1188.7,1192.35,1193.58,9704295
2018-08-02,RELIANCE,EQ,1192.35,1191.5,1191.5,1165.95,1169.1,1168.35,1174.13,6248975
2018-08-03,RELIANCE,EQ,1168.35,1175.0,1183.5,1169.55,1175.4,1176.95,1175.98,6645397
2018-08-06,RELIANCE,EQ,1176.95,1176.7,1196.0,1175.35,1194.45,1192.6,1188.86,4016418
2018-08-07,RELIANCE,EQ,1192.6,1194.9,1201.4,1177.0,1184.7,1184.2,1186.35,4059460
2018-08-08,RELIANCE,EQ,1184.2,1185.0,1222.5,1185.0,1220.8,1217.7,1204.7,7912437
2018-08-09,RELIANCE,EQ,1217.7,1221.5,1231.7,1212.0,1218.5,1217.95,1221.41,6846928
2018-08-10,RELIANCE,EQ,1217.95,1211.0,1215.0,1202.3,1204.0,1204.2,1207.99,3581210
2018-08-13,RELIANCE,EQ,1204.2,1197.55,1199.95,1182.7,1189.5,1187.7,1191.83,4668159
2018-08-14,RELIANCE,EQ,1187.7,1190.0,1217.2,1184.3,1211.9,1210.6,1203.27,5299536
2018-08-16,RELIANCE,EQ,1210.6,1203.25,1216.0,1195.5,1200.0,1200.8,1204.69,5982490
2018-08-17,RELIANCE,EQ,1200.8,1209.0,1215.4,1200.05,1202.65,1203.75,1208.89,3830992
2018-08-20,RELIANCE,EQ,1203.75,1207.9,1236.8,1207.65,1235.15,1234.9,1227.54,7607036
2018-08-21,RELIANCE,EQ,1234.9,1237.25,1251.5,1227.0,1246.7,1247.2,1244.28,7279641
2018-08-23,RELIANCE,EQ,1247.2,1246.3,1274.0,1238.4,1266.9,1269.45,1259.12,7968123
2018-08-24,RELIANCE,EQ,1269.45,1265.25,1279.95,1260.05,1277.0,1277.5,1271.78,6652005
2018-08-27,RELIANCE,EQ,1277.5,1279.4,1295.85,1278.75,1292.0,1291.5,1290.31,5572177
2018-08-28,RELIANCE,EQ,1291.5,1296.0,1323.0,1295.0,1322.5,1319.0,1311.31,8694751
2018-08-29,RELIANCE,EQ,1319.0,1316.3,1329.0,1290.2,1293.9,1294.2,1309.99,11077203
2018-08-30,RELIANCE,EQ,1294.2,1293.6,1297.15,1270.45,1277.0,1274.45,1278.51,9850042
2018-08-31,RELIANCE,EQ,1274.45,1270.0,1270.0,1236.6,1238.95,1241.65,1247.15,15305857
2018-09-03,RELIANCE,EQ,1241.65,1245.0,1257.9,1226.05,1228.1,1229.15,1241.4,12200022
2018-09-04,RELIANCE,EQ,1229.15,1235.15,1254.8,1229.0,1245.3,1241.95,1241.44,8838770
2018-09-05,RELIANCE,EQ,1241.95,1242.5,1252.65,1208.5,1226.0,1227.0,1230.06,10324923
2018-09-06,RELIANCE,EQ,1227.0,1230.15,1265.7,1225.35,1261.0,1261.4,1245.01,11195043
2018-09-07,RELIANCE,EQ,1261.4,1264.9,1281.35,1254.5,1277.05,1278.6,1272.05,10692787
2018-09-10,RELIANCE,EQ,1278.6,1275.0,1277.0,1250.1,1254.4,1255.85,1263.51,7059008
2018-09-11,RELIANCE,EQ,1255.85,1259.0,1268.4,1234.25,1236.5,1237.7,1248.31,10874768
2018-09-12,RELIANCE,EQ,1237.7,1251.8,1258.7,1228.85,1251.1,1252.5,1243.62,8065553
2018-09-14,RELIANCE,EQ,1252.5,1259.4,1275.6,1247.65,1252.55,1253.15,1258.4,7878583
2018-09-17,RELIANCE,EQ,1253.15,1250.75,1250.75,1221.6,1224.0,1225.9,1232.59,6754086
2018-09-18,RELIANCE,EQ,1225.9,1226.0,1239.4,1214.35,1215.4,1217.15,1228.49,7616412
2018-09-19,RELIANCE,EQ,1217.15,1224.0,1224.0,1201.0,1212.95,1210.75,1214.62,11265786
2018-09-21,RELIANCE,EQ,1210.75,1219.0,1237.4,1183.5,1216.2,1217.5,1223.31,19070172
2018-09-24,RELIANCE,EQ,1217.5,1214.45,1239.9,1204.5,1234.55,1232.05,1225.23,10102589
2018-09-25,RELIANCE,EQ,1232.05,1235.5,1245.0,1195.0,1229.75,1230.6,1226.67,9715020
2018-09-26,RELIANCE,EQ,1230.6,1239.0,1253.95,1227.15,1253.5,1251.4,1239.18,6396828
2018-09-27,RELIANCE,EQ,1251.4,1255.0,1263.0,1237.5,1252.05,1253.75,1252.61,10808749
2018-09-28,RELIANCE,EQ,1253.75,1259.9,1271.7,1247.3,1254.35,1257.95,1259.94,11073023
2018-10-01,RELIANCE,EQ,1257.95,1257.7,1257.7,1204.0,1235.6,1231.7,1231.68,7332693
2018-10-03,RELIANCE,EQ,1231.7,1229.5,1239.6,1200.05,1201.2,1205.1,1218.04,7376575
2018-10-04,RELIANCE,EQ,1205.1,1189.5,1190.4,1106.0,1108.5,1122.25,1140.4,23212443
2018-10-05,RELIANCE,EQ,1122.25,1099.5,1115.3,1038.15,1049.0,1048.85,1079.24,21943190
2018-10-08,RELIANCE,EQ,1048.85,1050.0,1117.0,1025.55,1110.0,1109.4,1082.04,24679428
2018-10-09,RELIANCE,EQ,1109.4,1121.65,1123.3,1081.2,1083.0,1090.05,1105.24,10991196
2018-10-10,RELIANCE,EQ,1090.05,1093.9,1115.85,1084.3,1103.0,1102.1,1101.57,9502176
2018-10-11,RELIANCE,EQ,1102.1,1064.0,1114.75,1043.0,1090.0,1087.8,1086.1,13224172
2018-10-12,RELIANCE,EQ,1087.8,1104.95,1129.0,1101.9,1125.5,1126.55,1121.38,9058536
2018-10-15,RELIANCE,EQ,1126.55,1129.9,1146.9,1118.15,1137.75,1139.75,1136.88,8871776
2018-10-16,RELIANCE,EQ,1139.75,1146.0,1167.4,1140.0,1166.0,1163.8,1154.23,7478601
2018-10-17,RELIANCE,EQ,1163.8,1179.0,1179.35,1140.0,1151.0,1151.3,1166.52,12785646
2018-10-19,RELIANCE,EQ,1151.3,1100.0,1111.0,1070.25,1100.3,1101.3,1092.05,25421229
2018-10-22,RELIANCE,EQ,1101.3,1110.0,1114.8,1057.35,1063.2,1062.65,1084.3,13165542
2018-10-23,RELIANCE,EQ,1062.65,1052.75,1064.7,1043.65,1061.7,1054.7,1053.27,10573730
2018-10-24,RELIANCE,EQ,1054.7,1074.9,1075.95,1031.4,1049.0,1045.75,1050.33,13655337
2018-10-25,RELIANCE,EQ,1045.75,1036.0,1040.65,1016.4,1037.8,1030.8,1029.24,14096237
2018-10-26,RELIANCE,EQ,1030.8,1032.9,1057.0,1022.0,1042.45,1044.9,1043.01,9182613
2018-10-29,RELIANCE,EQ,1044.9,1046.0,1093.85,1046.0,1089.0,1087.8,1069.59,7671807
2018-10-30,RELIANCE,EQ,1087.8,1085.5,1085.5,1052.1,1056.9,1057.0,1065.23,8806701
2018-10-31,RELIANCE,EQ,1057.0,1059.0,1065.85,1047.0,1058.2,1061.25,1059.51,16457691
2018-11-01,RELIANCE,EQ,1061.25,1067.9,1067.9,1050.0,1055.0,1056.25,1059.03,9396027
2018-11-02,RELIANCE,EQ,1056.25,1067.0,1081.0,1063.15,1074.0,1074.9,1072.3,16796200
2018-11-05,RELIANCE,EQ,1074.9,1073.45,1092.7,1065.0,1092.0,1090.3,1081.82,7582518
2018-11-06,RELIANCE,EQ,1090.3,1094.0,1112.0,1091.6,1101.75,1104.1,1104.23,8634266
2018-11-07,RELIANCE,EQ,1104.1,1115.0,1115.0,1106.7,1111.4,1110.7,1110.53,1283997
2018-11-09,RELIANCE,EQ,1110.7,1106.25,1113.8,1085.0,1093.0,1093.45,1101.88,10840462
2018-11-12,RELIANCE,EQ,1093.45,1097.7,1098.8,1074.55,1076.0,1080.0,1085.52,5801720
2018-11-13,RELIANCE,EQ,1080.0,1074.0,1103.0,1070.05,1097.85,1099.45,1090.11,6811598
2018-11-14,RELIANCE,EQ,1099.45,1105.05,1112.65,1085.5,1099.0,1097.95,1098.36,7787530
2018-11-15,RELIANCE,EQ,1097.95,1096.95,1103.0,1086.5,1094.7,1096.85,1095.12,6831740
2018-11-16,RELIANCE,EQ,1096.85,1097.95,1129.95,1097.1,1125.0,1127.4,1121.66,11031889
2018-11-19,RELIANCE,EQ,1127.4,1132.9,1151.7,1131.0,1149.65,1150.0,1142.86,7308981
2018-11-20,RELIANCE,EQ,1150.0,1145.0,1155.9,1130.0,1137.0,1137.4,1143.18,5719901
2018-11-21,RELIANCE,EQ,1137.4,1137.5,1145.5,1107.05,1113.25,1112.9,1116.81,7507812
2018-11-22,RELIANCE,EQ,1112.9,1114.5,1125.35,1100.1,1100.1,1102.85,1113.39,5792568
2018-11-26,RELIANCE,EQ,1102.85,1109.0,1117.5,1097.4,1109.75,1109.75,1107.7,6386556
2018-11-27,RELIANCE,EQ,1109.75,1107.9,1130.0,1105.45,1128.6,1128.2,1121.98,6810228
2018-11-28,RELIANCE,EQ,1128.2,1132.45,1157.75,1126.3,1151.45,1152.65,1144.01,8003964
2018-11-29,RELIANCE,EQ,1152.65,1161.0,1179.9,1160.0,1167.8,1168.5,1170.72,12636169
2018-11-30,RELIANCE,EQ,1168.5,1172.3,1186.0,1162.3,1167.1,1167.55,1171.45,10717448
2018-12-03,RELIANCE,EQ,1167.55,1174.9,1174.9,1148.5,1158.0,1156.45,1158.74,5569578
2018-12-04,RELIANCE,EQ,1156.45,1158.0,1158.0,1142.2,1153.1,1152.3,1149.79,5192825
2018-12-05,RELIANCE,EQ,1152.3,1143.75,1158.8,1139.3,1158.15,1155.15,1150.35,5819618
2018-12-06,RELIANCE,EQ,1155.15,1149.0,1149.0,1118.25,1119.05,1123.65,1136.17,5866108
2018-12-07,RELIANCE,EQ,1123.65,1129.45,1136.95,1108.35,1133.2,1133.8,1124.39,7214078
2018-12-10,RELIANCE,EQ,1133.8,1110.0,1114.3,1083.1,1085.0,1090.25,1091.18,9381544
2018-12-11,RELIANCE,EQ,1090.25,1066.0,1102.1,1055.0,1098.0,1097.55,1079.85,13494665
2018-12-12,RELIANCE,EQ,1097.55,1099.0,1113.5,1087.75,1110.9,1110.5,1099.51,12605431
2018-12-13,RELIANCE,EQ,1110.5,1128.0,1128.0,1095.05,1105.75,1107.05,1110.87,9297518
2018-12-14,RELIANCE,EQ,1107.05,1103.1,1114.9,1091.8,1110.0,1112.2,1107.1,7221324
2018-12-17,RELIANCE,EQ,1112.2,1115.95,1133.0,1111.5,1131.65,1129.9,1125.03,5064357
2018-12-18,RELIANCE,EQ,1129.9,1123.3,1139.0,1120.5,1137.75,1136.4,1129.68,5870928
2018-12-19,RELIANCE,EQ,1136.4,1141.5,1147.3,1133.2,1134.85,1136.8,1141.63,7368799
2018-12-20,RELIANCE,EQ,1136.8,1121.0,1132.5,1116.15,1129.9,1128.45,1125.05,5764731
2018-12-21,RELIANCE,EQ,1128.45,1125.0,1131.25,1096.0,1098.0,1100.2,1109.5,8281941
2018-12-24,RELIANCE,EQ,1100.2,1100.9,1103.2,1086.55,1089.3,1089.15,1094.03,4144535
2018-12-26,RELIANCE,EQ,1089.15,1085.8,1100.0,1065.65,1099.7,1098.35,1081.5,7210059
2018-12-27,RELIANCE,EQ,1098.35,1107.2,1127.0,1104.0,1118.1,1120.2,1119.69,12478000
2018-12-28,RELIANCE,EQ,1120.2,1125.5,1135.25,1121.2,1125.65,1125.55,1129.79,7666016
2018-12-31,RELIANCE,EQ,1125.55,1130.95,1133.85,1116.2,1125.25,1121.25,1122.29,7222817
2019-01-01,RELIANCE,EQ,1121.25,1125.25,1127.3,1110.1,1120.5,1121.0,1119.01,4455850
2019-01-02,RELIANCE,EQ,1121.0,1114.5,1127.0,1101.0,1104.35,1106.4,1113.42,7144970
2019-01-03,RELIANCE,EQ,1106.4,1107.5,1114.6,1090.1,1090.3,1092.75,1101.37,7446457
2019-01-04,RELIANCE,EQ,1092.75,1097.4,1104.45,1081.1,1099.6,1098.65,1093.06,8465141
2019-01-07,RELIANCE,EQ,1098.65,1107.0,1118.45,1101.0,1104.9,1104.75,1110.32,5513559
2019-01-08,RELIANCE,EQ,1104.75,1105.1,1109.95,1096.0,1101.0,1104.65,1103.82,5625153
2019-01-09,RELIANCE,EQ,1104.65,1112.0,1117.0,1098.7,1109.25,1110.75,1110.55,5766805
2019-01-10,RELIANCE,EQ,1110.75,1107.75,1111.0,1103.0,1107.6,1107.5,1106.3,4080283
2019-01-11,RELIANCE,EQ,1107.5,1107.6,1113.8,1088.6,1095.5,1098.05,1099.31,6463903
2019-01-14,RELIANCE,EQ,1098.05,1095.0,1100.5,1086.4,1099.0,1096.8,1093.55,4111782
2019-01-15,RELIANCE,EQ,1096.8,1105.0,1132.0,1105.0,1130.95,1129.65,1124.77,10062875
2019-01-16,RELIANCE,EQ,1129.65,1135.0,1145.0,1130.35,1136.5,1135.9,1139.05,6382777
2019-01-17,RELIANCE,EQ,1135.9,1144.45,1147.9,1130.0,1133.0,1134.45,1139.3,7487963
2019-01-18,RELIANCE,EQ,1134.45,1148.8,1189.9,1135.25,1185.8,1184.35,1162.97,25684142
2019-01-21,RELIANCE,EQ,1184.35,1194.0,1239.95,1188.65,1235.0,1237.7,1222.77,22038534
2019-01-22,RELIANCE,EQ,1237.7,1232.85,1246.95,1219.6,1232.0,1235.15,1234.02,16552819
2019-01-23,RELIANCE,EQ,1235.15,1233.3,1244.2,1222.0,1224.45,1226.3,1233.79,8829502
2019-01-24,RELIANCE,EQ,1226.3,1225.0,1253.2,1220.1,1249.0,1247.45,1240.42,13155185
2019-01-25,RELIANCE,EQ,1247.45,1250.45,1264.7,1235.4,1247.1,1246.0,1253.45,8550836
2019-01-28,RELIANCE,EQ,1246.0,1250.5,1255.95,1222.4,1230.5,1229.55,1237.32,8569265
2019-01-29,RELIANCE,EQ,1229.55,1231.0,1231.65,1201.35,1214.9,1210.65,1212.83,9328866
2019-01-30,RELIANCE,EQ,1210.65,1215.0,1225.0,1191.1,1195.75,1195.7,1208.06,7846940
2019-01-31,RELIANCE,EQ,1195.7,1202.0,1229.7,1201.0,1225.2,1227.15,1220.45,10185347
2019-02-01,RELIANCE,EQ,1227.15,1234.0,1255.0,1227.05,1253.1,1249.95,1240.68,9228965
2019-02-04,RELIANCE,EQ,1249.95,1247.0,1296.95,1242.05,1289.5,1290.9,1269.56,11670570
2019-02-05,RELIANCE,EQ,1290.9,1292.0,1304.4,1278.6,1288.0,1291.55,1292.06,9362406
2019-02-06,RELIANCE,EQ,1291.55,1296.25,1317.65,1294.25,1310.55,1310.25,1309.33,9411585
2019-02-07,RELIANCE,EQ,1310.25,1310.25,1321.2,1286.1,1288.0,1290.4,1302.19,9212227
2019-02-08,RELIANCE,EQ,1290.4,1284.8,1300.5,1272.25,1277.8,1277.7,1282.97,6505502
2019-02-11,RELIANCE,EQ,1277.7,1275.9,1276.0,1251.0,1254.5,1253.25,1259.38,7523999
2019-02-12,RELIANCE,EQ,1253.25,1251.5,1272.35,1251.5,1255.5,1256.4,1261.8,6399485
2019-02-13,RELIANCE,EQ,1256.4,1261.0,1273.95,1235.75,1238.3,1245.95,1258.94,6964042
2019-02-14,RELIANCE,EQ,1245.95,1241.0,1241.0,1218.0,1229.1,1224.2,1227.02,6627360
2019-02-15,RELIANCE,EQ,1224.2,1229.75,1249.9,1214.0,1248.1,1244.45,1228.62,9597961
2019-02-18,RELIANCE,EQ,1244.45,1250.0,1252.5,1215.0,1215.65,1220.1,1226.57,9649017
2019-02-19,RELIANCE,EQ,1220.1,1218.0,1239.7,1211.2,1215.6,1216.1,1228.49,6244189
2019-02-20,RELIANCE,EQ,1216.1,1223.85,1240.0,1219.0,1235.55,1234.35,1228.29,6298179
2019-02-21,RELIANCE,EQ,1234.35,1236.0,1257.8,1229.35,1247.3,1246.9,1246.51,10580178
2019-02-22,RELIANCE,EQ,1246.9,1244.6,1245.3,1226.0,1231.7,1232.35,1233.91,8755865
2019-02-25,RELIANCE,EQ,1232.35,1236.0,1243.0,1220.65,1231.3,1232.3,1232.29,7852528
2019-02-26,RELIANCE,EQ,1232.3,1209.5,1234.8,1206.0,1220.2,1220.25,1221.22,10131050
2019-02-27,RELIANCE,EQ,1220.25,1228.05,1244.9,1209.0,1220.65,1223.5,1227.12,11113182
2019-02-28,RELIANCE,EQ,1223.5,1233.75,1239.85,1226.55,1232.0,1231.05,1233.07,11286916
2019-03-01,RELIANCE,EQ,1231.05,1237.0,1242.35,1222.25,1225.0,1226.05,1229.08,7922513
2019-03-05,RELIANCE,EQ,1226.05,1223.4,1239.8,1218.6,1237.45,1237.65,1229.02,7121509
2019-03-06,RELIANCE,EQ,1237.65,1239.8,1273.1,1235.1,1262.0,1264.8,1257.64,12038231
2019-03-07,RELIANCE,EQ,1264.8,1264.0,1279.8,1258.15,1270.0,1270.25,1271.7,8109259
2019-03-08,RELIANCE,EQ,1270.25,1266.05,1274.45,1262.0,1266.9,1267.1,1267.28,6040052
2019-03-11,RELIANCE,EQ,1267.1,1270.05,1312.0,1268.0,1309.55,1304.1,1291.98,9718840
2019-03-12,RELIANCE,EQ,1304.1,1316.9,1334.0,1314.25,1330.85,1331.35,1324.88,11228736
2019-03-13,RELIANCE,EQ,1331.35,1337.0,1360.0,1328.1,1349.0,1347.3,1339.1,11236048
2019-03-14,RELIANCE,EQ,1347.3,1349.75,1362.0,1336.1,1339.5,1341.55,1352.38,10402048
2019-03-15,RELIANCE,EQ,1341.55,1345.0,1358.8,1311.2,1323.75,1321.65,1334.04,15893093
2019-03-18,RELIANCE,EQ,1321.65,1331.0,1357.95,1329.0,1356.5,1350.05,1341.23,10105234
2019-03-19,RELIANCE,EQ,1350.05,1360.0,1380.0,1343.1,1378.0,1376.55,1362.21,9805318
2019-03-20,RELIANCE,EQ,1376.55,1377.8,1388.0,1364.0,1373.05,1375.45,1376.17,9892823
2019-03-22,RELIANCE,EQ,1375.45,1372.5,1380.9,1336.7,1345.1,1341.75,1359.14,11465112
2019-03-25,RELIANCE,EQ,1341.75,1330.6,1336.85,1316.7,1328.0,1324.45,1325.16,7951992
2019-03-26,RELIANCE,EQ,1324.45,1330.3,1371.6,1330.0,1369.0,1367.25,1353.06,9479288
2019-03-27,RELIANCE,EQ,1367.25,1377.95,1377.95,1344.25,1347.0,1349.25,1360.73,10094174
2019-03-28,RELIANCE,EQ,1349.25,1350.25,1369.8,1342.8,1362.0,1360.0,1357.34,10482938
2019-03-29,RELIANCE,EQ,1360.0,1370.05,1376.85,1355.1,1363.05,1363.25,1363.56,7699271
2019-04-01,RELIANCE,EQ,1363.25,1370.0,1406.8,1362.55,1391.6,1391.85,1386.73,10098281
2019-04-02,RELIANCE,EQ,1391.85,1398.0,1403.1,1380.1,1388.2,1389.7,1390.35,8012636
2019-04-03,RELIANCE,EQ,1389.7,1392.75,1403.0,1372.0,1374.6,1375.2,1390.2,7849461
2019-04-04,RELIANCE,EQ,1375.2,1379.0,1383.7,1347.25,1354.5,1353.05,1360.64,8375674
2019-04-05,RELIANCE,EQ,1353.05,1360.95,1363.9,1343.0,1355.85,1353.9,1352.52,6728239
2019-04-08,RELIANCE,EQ,1353.9,1356.0,1357.5,1323.7,1328.0,1329.25,1335.09,8723577
2019-04-09,RELIANCE,EQ,1329.25,1328.9,1340.7,1321.0,1338.0,1334.45,1330.46,9497621
2019-04-10,RELIANCE,EQ,1334.45,1337.95,1348.0,1326.5,1331.0,1331.4,1337.99,7612711
2019-04-11,RELIANCE,EQ,1331.4,1332.95,1353.0,1329.0,1350.0,1346.8,1338.41,5741333
2019-04-12,RELIANCE,EQ,1346.8,1350.0,1356.9,1336.65,1340.0,1343.1,1346.08,5919742
2019-04-15,RELIANCE,EQ,1343.1,1345.0,1348.95,1335.0,1339.0,1340.15,1341.32,4245127
2019-04-16,RELIANCE,EQ,1340.15,1345.0,1360.0,1340.0,1345.0,1343.75,1349.7,7936553
2019-04-18,RELIANCE,EQ,1343.75,1375.0,1389.75,1365.0,1386.05,1385.95,1379.51,17960482
2019-04-22,RELIANCE,EQ,1385.95,1360.0,1367.0,1341.3,1344.0,1345.35,1353.82,10792748
2019-04-23,RELIANCE,EQ,1345.35,1348.0,1373.0,1346.0,1364.65,1363.85,1362.98,9055300
2019-04-24,RELIANCE,EQ,1363.85,1370.3,1394.8,1366.25,1389.5,1389.5,1379.35,7360887
